timestamp	position_rotation	position_translation
2026-03-03 06:27:17.165+00	{0,0,0.21828654,0.97588474}	{-66.667015,61.305645,1.89}
2026-03-03 06:27:17.522+00	{0,0,0.026928507,0.99963737}	{-73.19083,48.30727,1.89}
2026-03-03 06:27:17.916+00	{0,0,0.01308833,0.99991435}	{-73.24657,48.66148,1.89}
2026-03-03 06:27:18.246+00	{0,0,0.017667327,0.9998439}	{-73.247314,48.992867,1.89}
2026-03-03 06:27:18.818+00	{0,0,0.032599516,0.9994685}	{-73.20398,49.293373,1.89}
2026-03-03 06:27:19.392+00	{0,0,0.06500129,0.99788517}	{-73.12174,49.628468,1.89}
2026-03-03 06:27:19.758+00	{0,0,0.09482456,0.995494}	{-73.06584,49.943733,1.89}
2026-03-03 06:27:20.082+00	{0,0,0.10677306,0.99428344}	{-73.06497,50.25169,1.89}
2026-03-03 06:27:22.13+00	{0,0,0.05450253,0.99851364}	{-73.19708,49.890118,1.89}
2026-03-03 06:27:22.451+00	{0,0,0.037758075,0.9992869}	{-73.20924,49.53121,1.89}
2026-03-03 06:27:22.733+00	{0,0,0.03754758,0.9992948}	{-73.18478,49.219807,1.89}
2026-03-03 06:27:23.054+00	{0,0,0.058208328,0.9983045}	{-73.065094,48.85785,1.89}
2026-03-03 06:27:23.29+00	{0,0,0.0933921,0.99562943}	{-72.89724,48.53611,1.89}
2026-03-03 06:27:23.753+00	{0,0,0.14682676,0.9891622}	{-72.590096,48.184273,1.89}
2026-03-03 06:27:24.178+00	{0,0,0.16491958,0.986307}	{-72.447075,47.91878,1.89}
2026-03-03 06:27:25.243+00	{0,0,0.20245713,0.97929114}	{-72.40581,48.264725,1.89}
2026-03-03 06:27:25.632+00	{0,0,0.25384432,0.9672451}	{-72.40209,48.610607,1.89}
2026-03-03 06:27:26.453+00	{0,0,0.27820295,0.96052235}	{-72.45208,48.926716,1.89}
2026-03-03 06:27:27.306+00	{0,0,0.25924155,0.9658125}	{-72.71798,49.153812,1.89}
2026-03-03 06:27:27.761+00	{0,0,0.23639362,0.9716574}	{-72.961365,49.428295,1.89}
2026-03-03 06:27:28.462+00	{0,0,0.22924495,0.97336876}	{-73.127106,49.67893,1.89}
2026-03-03 06:27:30.444+00	{0,0,0.13399576,0.99098194}	{-73.36732,49.439896,1.89}
2026-03-03 06:27:30.771+00	{0,0,0.08541713,0.9963453}	{-73.5206,49.17631,1.89}
2026-03-03 06:27:31.097+00	{0,0,0.0017838468,0.9999984}	{-73.87646,48.88557,1.89}
2026-03-03 06:27:31.187+00	{0,0,0.015777323,-0.99987555}	{-73.943634,48.840252,1.89}
2026-03-03 06:27:31.456+00	{0,0,0.08748458,-0.9961659}	{-74.173676,48.604362,1.89}
2026-03-03 06:27:31.755+00	{0,0,0.15452014,-0.9879896}	{-74.52045,48.42238,1.89}
2026-03-03 06:27:32.017+00	{0,0,0.23561078,-0.9718475}	{-74.957535,48.137707,1.89}
2026-03-03 06:27:32.314+00	{0,0,0.29481414,-0.9555546}	{-75.35671,47.88289,1.89}
2026-03-03 06:27:32.487+00	{0,0,0.33177567,-0.9433583}	{-75.68794,47.687683,1.89}
2026-03-03 06:27:32.703+00	{0,0,0.3604631,-0.9327735}	{-75.9334,47.51477,1.89}
2026-03-03 06:27:32.875+00	{0,0,0.37284467,-0.92789376}	{-76.22623,47.365086,1.89}
2026-03-03 06:27:33.145+00	{0,0,0.3870231,-0.92207}	{-76.5425,47.10384,1.89}
2026-03-03 06:27:33.234+00	{0,0,0.38898954,-0.9212422}	{-76.753525,46.86979,1.89}
2026-03-03 06:27:33.488+00	{0,0,0.37581593,-0.92669433}	{-76.91488,46.56485,1.89}
2026-03-03 06:27:33.617+00	{0,0,0.36199412,-0.93218035}	{-77.142235,46.32297,1.89}
2026-03-03 06:27:33.958+00	{0,0,0.31729832,-0.94832575}	{-77.32855,45.76501,1.89}
2026-03-03 06:27:34.188+00	{0,0,0.28114453,-0.9596654}	{-77.412674,45.432087,1.89}
2026-03-03 06:27:34.38+00	{0,0,0.24408922,-0.9697528}	{-77.42531,45.11182,1.89}
2026-03-03 06:27:34.622+00	{0,0,0.19476375,-0.98085016}	{-77.422874,44.7293,1.89}
2026-03-03 06:27:35.023+00	{0,0,0.1554239,-0.98784786}	{-77.411125,44.31183,1.89}
2026-03-03 06:27:35.165+00	{0,0,0.13376695,-0.9910128}	{-77.47814,43.999878,1.89}
2026-03-03 06:27:35.467+00	{0,0,0.08354882,-0.9965037}	{-77.332,43.65904,1.89}
2026-03-03 06:27:35.719+00	{0,0,0.03826259,-0.9992677}	{-77.23578,43.290775,1.89}
2026-03-03 06:27:36.096+00	{0,0,0.013266444,-0.999912}	{-77.137024,42.98647,1.89}
2026-03-03 06:27:37.094+00	{0,0,0.003902187,0.9999924}	{-77.055504,43.15085,1.89}
2026-03-03 06:27:37.446+00	{0,0,0.054293387,0.998525}	{-76.865685,43.46598,1.89}
2026-03-03 06:27:37.706+00	{0,0,0.11214802,0.9936915}	{-76.68981,43.729355,1.89}
2026-03-03 06:27:37.982+00	{0,0,0.19245587,0.98130566}	{-76.47741,44.03689,1.89}
2026-03-03 06:27:38.23+00	{0,0,0.29299635,0.9561136}	{-76.24591,44.3721,1.89}
2026-03-03 06:27:38.44+00	{0,0,0.37950647,0.9251891}	{-76.05864,44.700325,1.89}
2026-03-03 06:27:38.684+00	{0,0,0.47137514,0.8819328}	{-75.93488,45.08383,1.89}
2026-03-03 06:27:38.847+00	{0,0,0.5612052,0.8276768}	{-75.85981,45.529594,1.89}
2026-03-03 06:27:39.052+00	{0,0,0.6396383,0.7686761}	{-75.89904,45.942924,1.89}
2026-03-03 06:27:39.295+00	{0,0,0.6999842,0.71415836}	{-76.0901,46.279037,1.89}
2026-03-03 06:27:39.509+00	{0,0,0.7518476,0.6593368}	{-76.40824,46.519817,1.89}
2026-03-03 06:27:39.769+00	{0,0,0.7778904,0.62839997}	{-76.699875,46.645042,1.89}
2026-03-03 06:27:39.915+00	{0,0,0.7980651,0.6025711}	{-77.045006,46.685307,1.89}
2026-03-03 06:27:40.234+00	{0,0,0.8121148,0.58349764}	{-77.519295,46.643597,1.89}
2026-03-03 06:27:40.319+00	{0,0,0.81424904,0.5805156}	{-77.89085,46.592705,1.89}
2026-03-03 06:27:40.497+00	{0,0,0.8109307,0.58514214}	{-78.23447,46.41945,1.89}
2026-03-03 06:27:40.698+00	{0,0,0.79869145,0.6017407}	{-78.481964,46.20938,1.89}
2026-03-03 06:27:40.918+00	{0,0,0.7800062,0.62577176}	{-78.83769,45.98431,1.89}
2026-03-03 06:27:41.107+00	{0,0,0.7601978,0.6496916}	{-79.20794,45.790653,1.89}
2026-03-03 06:27:41.359+00	{0,0,0.74190813,0.6705015}	{-79.553215,45.63488,1.89}
2026-03-03 06:27:41.486+00	{0,0,0.7282124,0.6853515}	{-79.909424,45.554665,1.89}
2026-03-03 06:27:41.699+00	{0,0,0.7183479,0.6956841}	{-80.2201,45.481926,1.89}
2026-03-03 06:27:42.01+00	{0,0,0.7103878,0.70381045}	{-80.58954,45.443703,1.89}
2026-03-03 06:27:42.322+00	{0,0,0.7073695,0.706844}	{-80.910675,45.41896,1.89}
2026-03-03 06:27:42.954+00	{0,0,0.7056131,0.7085973}	{-81.21849,45.437046,1.89}
2026-03-03 06:27:46.884+00	{0,0,0.70537657,0.7088328}	{-80.911674,45.427967,1.89}
2026-03-03 06:27:47.092+00	{0,0,0.70438206,0.70982105}	{-80.595055,45.4095,1.89}
2026-03-03 06:27:47.661+00	{0,0,0.70142496,0.71274334}	{-80.27726,45.393932,1.89}
2026-03-03 06:27:48.965+00	{0,0,0.698527,0.71558374}	{-79.93539,45.375603,1.89}
2026-03-03 06:27:49.309+00	{0,0,0.70092493,0.7132351}	{-79.61276,45.380085,1.89}
2026-03-03 06:27:49.578+00	{0,0,0.7036261,0.7105704}	{-79.27894,45.38881,1.89}
2026-03-03 06:27:49.828+00	{0,0,0.7086375,0.7055727}	{-78.8776,45.40617,1.89}
2026-03-03 06:27:50.156+00	{0,0,0.71975094,0.6942324}	{-78.52204,45.461796,1.89}
2026-03-03 06:27:50.513+00	{0,0,0.7404893,0.67206806}	{-78.19977,45.576046,1.89}
2026-03-03 06:27:51.552+00	{0,0,0.67103314,0.7414274}	{-78.40674,45.216125,1.89}
2026-03-03 06:27:51.836+00	{0,0,0.60084856,0.79936296}	{-78.5808,44.900616,1.89}
2026-03-03 06:27:52.05+00	{0,0,0.535358,0.8446253}	{-78.767456,44.66562,1.89}
2026-03-03 06:27:52.327+00	{0,0,0.43791223,0.89901775}	{-79.06606,44.352592,1.89}
2026-03-03 06:27:52.749+00	{0,0,0.26950273,0.96299964}	{-79.68692,43.993668,1.89}
2026-03-03 06:27:52.988+00	{0,0,0.18388578,0.98294765}	{-80.03717,43.88263,1.89}
2026-03-03 06:27:53.198+00	{0,0,0.10141289,0.99484444}	{-80.34906,43.842823,1.89}
2026-03-03 06:27:53.422+00	{0,0,0.011879435,-0.9999294}	{-80.77037,43.9223,1.89}
2026-03-03 06:27:53.81+00	{0,0,0.10999873,-0.9939317}	{-81.19593,44.21581,1.89}
2026-03-03 06:27:54.029+00	{0,0,0.1680495,-0.98577857}	{-81.48478,44.44672,1.89}
2026-03-03 06:27:54.237+00	{0,0,0.2194022,-0.9756345}	{-81.52552,44.78116,1.89}
2026-03-03 06:27:54.42+00	{0,0,0.26182163,-0.96511626}	{-81.548225,45.083782,1.89}
2026-03-03 06:27:54.655+00	{0,0,0.2980694,-0.9545442}	{-81.47966,45.419437,1.89}
2026-03-03 06:27:54.866+00	{0,0,0.32614052,-0.94532126}	{-81.36125,45.717457,1.89}
2026-03-03 06:27:55.086+00	{0,0,0.34879765,-0.93719804}	{-81.258484,46.000973,1.89}
2026-03-03 06:27:55.255+00	{0,0,0.35497922,-0.9348742}	{-81.07356,46.239468,1.89}
2026-03-03 06:27:55.429+00	{0,0,0.3579992,-0.9337219}	{-80.82524,46.517654,1.89}
2026-03-03 06:27:55.633+00	{0,0,0.35200474,-0.9359982}	{-80.564095,46.78112,1.89}
2026-03-03 06:27:55.913+00	{0,0,0.3336989,-0.9426797}	{-80.19021,47.09256,1.89}
2026-03-03 06:27:56.132+00	{0,0,0.31719884,-0.9483591}	{-79.96731,47.307037,1.89}
2026-03-03 06:27:56.216+00	{0,0,0.2915547,-0.9565542}	{-79.694756,47.50924,1.89}
2026-03-03 06:27:56.443+00	{0,0,0.25622004,-0.9666185}	{-79.36701,47.771557,1.89}
2026-03-03 06:27:56.648+00	{0,0,0.21185532,-0.977301}	{-79.09666,47.950504,1.89}
2026-03-03 06:27:56.817+00	{0,0,0.15345499,-0.9881556}	{-78.763725,48.200462,1.89}
2026-03-03 06:27:57.045+00	{0,0,0.08369636,-0.9964913}	{-78.41041,48.4777,1.89}
2026-03-03 06:27:57.226+00	{0,0,0.0011306125,-0.99999934}	{-78.09161,48.723255,1.89}
2026-03-03 06:27:57.313+00	{0,0,0.028079394,0.9996057}	{-77.97384,48.78614,1.89}
2026-03-03 06:27:57.516+00	{0,0,0.124270804,0.99224836}	{-77.69729,49.093357,1.89}
2026-03-03 06:27:57.726+00	{0,0,0.22489266,0.97438353}	{-77.394,49.39406,1.89}
2026-03-03 06:27:57.918+00	{0,0,0.32676774,0.94510466}	{-77.127495,49.734272,1.89}
2026-03-03 06:27:58.092+00	{0,0,0.42401257,0.90565634}	{-76.94055,50.0862,1.89}
2026-03-03 06:27:58.334+00	{0,0,0.49120215,0.87104565}	{-76.87719,50.37996,1.89}
2026-03-03 06:27:58.457+00	{0,0,0.5636568,0.8260091}	{-76.82512,50.720566,1.89}
2026-03-03 06:27:58.728+00	{0,0,0.64908874,0.76071274}	{-76.83174,51.080544,1.89}
2026-03-03 06:27:59.025+00	{0,0,0.7075849,0.7066283}	{-76.906456,51.38777,1.89}
2026-03-03 06:28:00.225+00	{0,0,0.6299771,0.7766138}	{-76.84163,51.02129,1.89}
2026-03-03 06:28:00.493+00	{0,0,0.55744535,0.83021367}	{-76.83915,50.68454,1.89}
2026-03-03 06:28:00.774+00	{0,0,0.4652848,0.88516104}	{-76.902374,50.299656,1.89}
2026-03-03 06:28:01.089+00	{0,0,0.35532138,0.9347442}	{-77.043526,49.835217,1.89}
2026-03-03 06:28:01.258+00	{0,0,0.2664435,0.96385056}	{-77.211395,49.490982,1.89}
2026-03-03 06:28:01.456+00	{0,0,0.17974901,0.9837125}	{-77.39615,49.156586,1.89}
2026-03-03 06:28:01.721+00	{0,0,0.07363623,0.9972852}	{-77.55692,48.902637,1.89}
2026-03-03 06:28:01.959+00	{0,0,0.015664566,-0.9998773}	{-77.81013,48.622334,1.89}
2026-03-03 06:28:02.039+00	{0,0,0.009174131,-0.9999579}	{-77.554375,48.840206,1.89}
2026-03-03 06:28:02.486+00	{0,0,0.15020178,-0.9886553}	{-77.73988,48.553993,1.89}
2026-03-03 06:28:02.779+00	{0,0,0.2114754,-0.9773833}	{-78.060524,48.302753,1.89}
2026-03-03 06:28:03.392+00	{0,0,0.25826743,-0.96607345}	{-78.32768,48.06984,1.89}
2026-03-03 06:28:04.578+00	{0,0,0.27907974,-0.9602679}	{-78.20868,48.40364,1.89}
2026-03-03 06:28:05.074+00	{0,0,0.3371495,-0.94145113}	{-78.16452,48.74088,1.89}
2026-03-03 06:28:05.361+00	{0,0,0.39087865,-0.9204422}	{-78.17932,49.126156,1.89}
2026-03-03 06:28:05.577+00	{0,0,0.45257044,-0.89172864}	{-78.139046,49.45627,1.89}
2026-03-03 06:28:05.836+00	{0,0,0.51284873,-0.85847896}	{-78.06872,49.784275,1.89}
2026-03-03 06:28:06.504+00	{0,0,0.6242052,-0.78126043}	{-77.85498,50.050884,1.89}
2026-03-03 06:28:06.898+00	{0,0,0.6372364,-0.7706683}	{-77.565285,50.20491,1.89}
2026-03-03 06:28:07.28+00	{0,0,0.63027006,-0.7763759}	{-77.189384,50.264313,1.89}
2026-03-03 06:28:07.628+00	{0,0,0.6027878,-0.7979015}	{-76.75586,50.250538,1.89}
2026-03-03 06:28:07.837+00	{0,0,0.5752495,-0.81797796}	{-76.45396,50.209652,1.89}
2026-03-03 06:28:08.112+00	{0,0,0.5257386,-0.85064614}	{-76.07855,50.20578,1.89}
2026-03-03 06:28:08.363+00	{0,0,0.48231256,-0.87599915}	{-75.722855,50.181213,1.89}
2026-03-03 06:28:08.582+00	{0,0,0.4586587,-0.8886125}	{-75.38663,50.192467,1.89}
2026-03-03 06:28:08.816+00	{0,0,0.4347493,-0.9005515}	{-75.04004,50.349297,1.89}
2026-03-03 06:28:09.188+00	{0,0,0.42493334,-0.9052246}	{-74.77404,50.629738,1.89}
2026-03-03 06:28:09.646+00	{0,0,0.42877835,-0.9034097}	{-74.5392,50.83689,1.89}
2026-03-03 06:28:10.349+00	{0,0,0.44493458,-0.89556307}	{-74.36589,51.084106,1.89}
2026-03-03 06:28:10.902+00	{0,0,0.4590094,-0.8884314}	{-74.16377,51.309135,1.89}
2026-03-03 06:28:11.394+00	{0,0,0.4658379,-0.88487005}	{-73.92371,51.528934,1.89}
2026-03-03 06:28:13.381+00	{0,0,0.45779696,-0.88905674}	{-74.16038,51.33422,1.89}
2026-03-03 06:28:13.727+00	{0,0,0.4366574,-0.89962786}	{-74.46324,51.040627,1.89}
2026-03-03 06:28:13.904+00	{0,0,0.41596267,-0.9093817}	{-74.63496,50.761784,1.89}
2026-03-03 06:28:14.124+00	{0,0,0.3906143,-0.9205544}	{-74.797485,50.46951,1.89}
2026-03-03 06:28:14.354+00	{0,0,0.36274996,-0.9318865}	{-74.88886,50.16236,1.89}
2026-03-03 06:28:14.488+00	{0,0,0.32696372,-0.9450369}	{-75.00596,49.858643,1.89}
2026-03-03 06:28:14.681+00	{0,0,0.28805065,-0.95761514}	{-75.08836,49.52551,1.89}
2026-03-03 06:28:14.773+00	{0,0,0.2906088,-0.95684195}	{-75.016106,49.908134,1.89}
2026-03-03 06:28:14.969+00	{0,0,0.23799469,-0.97126645}	{-75.11074,49.193256,1.89}
2026-03-03 06:28:15.274+00	{0,0,0.20770732,-0.978191}	{-75.1192,48.847168,1.89}
2026-03-03 06:28:15.503+00	{0,0,0.1617803,-0.9868268}	{-75.09674,48.37154,1.89}
2026-03-03 06:28:15.771+00	{0,0,0.123076536,-0.9923972}	{-75.03859,48.007797,1.89}
2026-03-03 06:28:16.037+00	{0,0,0.093844436,-0.9955869}	{-74.99212,47.699,1.89}
2026-03-03 06:28:16.441+00	{0,0,0.07332287,-0.99730825}	{-74.95467,47.392693,1.89}
2026-03-03 06:28:17.49+00	{0,0,0.050371096,-0.99873054}	{-74.846146,47.73051,1.89}
2026-03-03 06:28:17.654+00	{0,0,0.024468157,-0.9997006}	{-74.73135,48.010365,1.89}
2026-03-03 06:28:17.84+00	{0,0,0.009482122,0.99995506}	{-74.60227,48.330723,1.89}
2026-03-03 06:28:18.024+00	{0,0,0.047265317,0.99888235}	{-74.480515,48.693657,1.89}
2026-03-03 06:28:18.233+00	{0,0,0.08672772,0.99623203}	{-74.3937,49.042297,1.89}
2026-03-03 06:28:18.55+00	{0,0,0.12563096,0.99207705}	{-74.33281,49.502434,1.89}
2026-03-03 06:28:18.739+00	{0,0,0.14586236,0.9893049}	{-74.35977,49.82016,1.89}
2026-03-03 06:28:19.074+00	{0,0,0.1688713,0.98563814}	{-74.368774,50.186012,1.89}
2026-03-03 06:28:20.244+00	{0,0,0.14790738,0.9890012}	{-74.32323,49.82533,1.89}
2026-03-03 06:28:20.527+00	{0,0,0.122421905,0.99247813}	{-74.343475,49.50101,1.89}
2026-03-03 06:28:20.752+00	{0,0,0.11580509,0.99327195}	{-74.31687,49.180687,1.89}
2026-03-03 06:28:20.932+00	{0,0,0.07372349,0.99727875}	{-74.396286,48.799583,1.89}
2026-03-03 06:28:21.131+00	{0,0,0.03735627,0.999302}	{-74.469124,48.40048,1.89}
2026-03-03 06:28:21.411+00	{0,0,0.0059939264,0.99998206}	{-74.61787,48.118073,1.89}
2026-03-03 06:28:21.521+00	{0,0,0.020007262,-0.99979985}	{-74.74456,47.87724,1.89}
2026-03-03 06:28:21.724+00	{0,0,0.054992728,-0.99848676}	{-74.867676,47.59811,1.89}
2026-03-03 06:28:22.602+00	{0,0,0.122453526,-0.99247426}	{-75.05901,47.295853,1.89}
2026-03-03 06:28:23.217+00	{0,0,0.10640731,-0.9943226}	{-74.95325,47.61773,1.89}
2026-03-03 06:28:23.428+00	{0,0,0.10559521,-0.9944092}	{-74.88637,47.93827,1.89}
2026-03-03 06:28:23.645+00	{0,0,0.108080596,-0.9941421}	{-74.82694,48.296978,1.89}
2026-03-03 06:28:23.839+00	{0,0,0.11217789,-0.9936881}	{-74.76616,48.644577,1.89}
2026-03-03 06:28:24.063+00	{0,0,0.11701776,-0.9931298}	{-74.70527,49.04158,1.89}
2026-03-03 06:28:24.151+00	{0,0,0.12125813,-0.992621}	{-74.63997,49.377254,1.89}
2026-03-03 06:28:24.381+00	{0,0,0.12750065,-0.99183846}	{-74.5297,49.80516,1.89}
2026-03-03 06:28:24.499+00	{0,0,0.12796885,-0.9917782}	{-74.45637,50.105892,1.89}
2026-03-03 06:28:24.644+00	{0,0,0.12633322,-0.9919879}	{-74.38608,50.421402,1.89}
2026-03-03 06:28:24.777+00	{0,0,0.12142876,-0.99260014}	{-74.29271,50.725655,1.89}
2026-03-03 06:28:24.996+00	{0,0,0.112493575,-0.99365246}	{-74.13532,51.088844,1.89}
2026-03-03 06:28:25.083+00	{0,0,0.103366815,-0.9946433}	{-74.07943,51.401012,1.89}
2026-03-03 06:28:25.316+00	{0,0,0.09466165,-0.9955095}	{-73.93351,51.76388,1.89}
2026-03-03 06:28:25.502+00	{0,0,0.084490925,-0.99642426}	{-73.82316,52.09186,1.89}
2026-03-03 06:28:25.767+00	{0,0,0.06757628,-0.9977141}	{-73.73666,52.434837,1.89}
2026-03-03 06:28:26.188+00	{0,0,0.038683448,-0.9992515}	{-73.591354,52.772804,1.89}
2026-03-03 06:28:26.579+00	{0,0,0.007846545,-0.99996924}	{-73.44453,53.07966,1.89}
2026-03-03 06:28:26.833+00	{0,0,0.013111097,0.99991405}	{-73.36679,53.180233,1.89}
2026-03-03 06:28:27.239+00	{0,0,0.07077426,-0.9974924}	{-68.472015,77.42899,1.89}
2026-03-03 06:28:27.493+00	{0,0,0.06165005,-0.99809784}	{-68.40647,77.72394,1.89}
2026-03-03 06:28:27.827+00	{0,0,0.05728329,-0.99835795}	{-68.35893,78.02877,1.89}
2026-03-03 06:28:29.696+00	{0,0,0.10534259,-0.99443597}	{-68.56759,77.74439,1.89}
2026-03-03 06:28:30.094+00	{0,0,0.15959147,-0.98718315}	{-68.79498,77.46626,1.89}
2026-03-03 06:28:30.659+00	{0,0,0.21719475,-0.9761283}	{-69.22113,76.95353,1.89}
2026-03-03 06:28:30.796+00	{0,0,0.23429158,-0.97216636}	{-69.29292,76.63235,1.89}
2026-03-03 06:28:30.9+00	{0,0,0.25341254,-0.9673583}	{-69.58943,76.52078,1.89}
2026-03-03 06:28:31.418+00	{0,0,0.29751983,-0.9547156}	{-69.828995,76.277756,1.89}
2026-03-03 06:28:31.639+00	{0,0,0.30592132,-0.95205677}	{-70.02228,75.94608,1.89}
2026-03-03 06:28:31.933+00	{0,0,0.30857497,-0.9512}	{-70.337425,75.57658,1.89}
2026-03-03 06:28:32.135+00	{0,0,0.30505532,-0.95233464}	{-70.49549,75.296295,1.89}
2026-03-03 06:28:32.305+00	{0,0,0.29700834,-0.9548749}	{-70.65425,74.992935,1.89}
2026-03-03 06:28:32.506+00	{0,0,0.2867667,-0.9580004}	{-70.83057,74.71305,1.89}
2026-03-03 06:28:32.725+00	{0,0,0.2752664,-0.96136796}	{-70.99017,74.36949,1.89}
2026-03-03 06:28:32.887+00	{0,0,0.26017937,-0.9655603}	{-71.12433,74.044044,1.89}
2026-03-03 06:28:33.085+00	{0,0,0.24185257,-0.970313}	{-71.26495,73.68822,1.89}
2026-03-03 06:28:33.383+00	{0,0,0.21062523,-0.9775669}	{-71.402824,73.24096,1.89}
2026-03-03 06:28:33.641+00	{0,0,0.17592782,-0.9844031}	{-71.49062,72.795006,1.89}
2026-03-03 06:28:33.822+00	{0,0,0.1508482,-0.9885569}	{-71.4978,72.46814,1.89}
2026-03-03 06:28:34.047+00	{0,0,0.12883495,-0.991666}	{-71.49926,72.160446,1.89}
2026-03-03 06:28:34.319+00	{0,0,0.10896666,-0.9940454}	{-71.51852,71.81924,1.89}
2026-03-03 06:28:34.642+00	{0,0,0.0973991,-0.9952454}	{-71.55869,71.48506,1.89}
2026-03-03 06:28:35.98+00	{0,0,0.022786586,-0.99974036}	{-71.277855,71.67503,1.89}
2026-03-03 06:28:36.104+00	{0,0,0.008007202,0.99996793}	{-71.16384,71.77873,1.89}
2026-03-03 06:28:36.475+00	{0,0,0.08870419,0.99605805}	{-70.836655,72.0423,1.89}
2026-03-03 06:28:36.649+00	{0,0,0.13457246,0.99090374}	{-70.609024,72.24329,1.89}
2026-03-03 06:28:36.834+00	{0,0,0.21782409,0.97598803}	{-70.379654,72.49057,1.89}
2026-03-03 06:28:37.037+00	{0,0,0.29800367,0.95456475}	{-70.204445,72.793976,1.89}
2026-03-03 06:28:37.26+00	{0,0,0.33074892,0.9437188}	{-70.04119,73.11031,1.89}
2026-03-03 06:28:37.471+00	{0,0,0.40342933,0.9150108}	{-69.96554,73.44149,1.89}
2026-03-03 06:28:37.64+00	{0,0,0.47312155,0.8809972}	{-69.96521,73.78776,1.89}
2026-03-03 06:28:37.899+00	{0,0,0.53023,0.8478539}	{-70.06826,74.16193,1.89}
2026-03-03 06:28:38.046+00	{0,0,0.55094063,0.8345445}	{-70.240685,74.522285,1.89}
2026-03-03 06:28:38.223+00	{0,0,0.60401094,0.7969761}	{-70.4915,74.89504,1.89}
2026-03-03 06:28:38.846+00	{0,0,0.62506473,0.78057295}	{-70.76934,75.07705,1.89}
2026-03-03 06:28:38.931+00	{0,0,0.63796073,0.77006894}	{-71.14922,75.29068,1.89}
2026-03-03 06:28:39.081+00	{0,0,0.6482364,0.7614392}	{-71.44385,75.37686,1.89}
2026-03-03 06:28:39.168+00	{0,0,0.6521735,0.75806975}	{-71.900444,75.491684,1.89}
2026-03-03 06:28:39.303+00	{0,0,0.64938,0.7604641}	{-72.20925,75.50325,1.89}
2026-03-03 06:28:39.594+00	{0,0,0.63146603,0.77540356}	{-72.54608,75.52709,1.89}
2026-03-03 06:28:39.761+00	{0,0,0.6175754,0.7865117}	{-72.916435,75.51314,1.89}
2026-03-03 06:28:40.044+00	{0,0,0.6008002,0.79939926}	{-73.3053,75.54491,1.89}
2026-03-03 06:28:40.311+00	{0,0,0.58689237,0.809665}	{-73.698044,75.589645,1.89}
2026-03-03 06:28:40.609+00	{0,0,0.5744381,0.8185481}	{-74.00472,75.666466,1.89}
2026-03-03 06:28:40.884+00	{0,0,0.5628443,0.826563}	{-74.378235,75.73033,1.89}
2026-03-03 06:28:42.934+00	{0,0,0.5660826,0.82434857}	{-74.07002,75.627785,1.89}
2026-03-03 06:28:43.131+00	{0,0,0.5618853,0.8272152}	{-73.74029,75.49568,1.89}
2026-03-03 06:28:43.351+00	{0,0,0.5521638,0.8337357}	{-73.46893,75.336464,1.89}
2026-03-03 06:28:43.49+00	{0,0,0.5330311,0.8460957}	{-73.19326,75.111435,1.89}
2026-03-03 06:28:43.802+00	{0,0,0.4947161,0.8690547}	{-72.87824,74.93495,1.89}
2026-03-03 06:28:43.908+00	{0,0,0.4734576,0.88081664}	{-72.743546,74.65179,1.89}
2026-03-03 06:28:44.158+00	{0,0,0.4492808,0.8933906}	{-72.58008,74.39153,1.89}
2026-03-03 06:28:44.351+00	{0,0,0.39601472,0.9182442}	{-72.30523,73.801735,1.89}
2026-03-03 06:28:44.436+00	{0,0,0.38626325,0.9223886}	{-72.344246,73.42172,1.89}
2026-03-03 06:28:44.614+00	{0,0,0.35362038,0.93538904}	{-71.93103,73.70134,1.89}
2026-03-03 06:28:44.754+00	{0,0,0.33642828,0.9417091}	{-71.99976,73.28578,1.89}
2026-03-03 06:28:45.053+00	{0,0,0.28534383,0.9584252}	{-71.90815,72.6925,1.89}
2026-03-03 06:28:45.529+00	{0,0,0.23977767,0.9708278}	{-71.8641,72.3887,1.89}
2026-03-03 06:28:45.818+00	{0,0,0.23766176,0.971348}	{-71.75029,72.10582,1.89}
2026-03-03 06:28:46.731+00	{0,0,0.1907142,0.98164564}	{-72.01574,72.25876,1.89}
2026-03-03 06:28:47.057+00	{0,0,0.0986808,0.99511915}	{-72.281494,72.40539,1.89}
2026-03-03 06:28:47.23+00	{0,0,0.016986983,0.9998557}	{-72.59948,72.60484,1.89}
2026-03-03 06:28:47.442+00	{0,0,0.07575855,-0.99712616}	{-73.064964,72.86361,1.89}
2026-03-03 06:28:47.655+00	{0,0,0.17429323,-0.98469377}	{-73.33136,73.09854,1.89}
2026-03-03 06:28:47.889+00	{0,0,0.29938257,-0.95413315}	{-73.595215,73.568985,1.89}
2026-03-03 06:28:48.156+00	{0,0,0.37273416,-0.92793816}	{-73.6838,73.909996,1.89}
2026-03-03 06:28:48.323+00	{0,0,0.40821648,-0.9128851}	{-73.700806,74.24307,1.89}
2026-03-03 06:28:48.637+00	{0,0,0.46819782,-0.88362366}	{-73.549545,74.670685,1.89}
2026-03-03 06:28:49.116+00	{0,0,0.49284557,-0.8701168}	{-73.31142,74.904144,1.89}
2026-03-03 06:28:49.44+00	{0,0,0.48860803,-0.8725034}	{-73.02792,75.089165,1.89}
2026-03-03 06:28:49.789+00	{0,0,0.46826628,-0.88358736}	{-72.72292,75.21212,1.89}
